url,song_file,song_name,Credit,index,game,company,console
https://www.vgmusic.com/music/computer/amstrad/amstradcpc/3dstar.mid,3dstar.mid,Main Theme,"Jayenkai

",437,3D StarFighter,amstrad,amstradcpc
https://www.vgmusic.com/music/computer/amstrad/amstradcpc/Airwolf_2_Theme.mid,Airwolf_2_Theme.mid,Theme,"dorian.bluet

",440,Airwolf II,amstrad,amstradcpc
https://www.vgmusic.com/music/computer/amstrad/amstradcpc/chuckie_egg_1.mid,chuckie_egg_1.mid,Hen House Harry Dies,"jim

",443,Chuckie Egg,amstrad,amstradcpc
https://www.vgmusic.com/music/computer/amstrad/amstradcpc/Deflector_-_JNK1.mid,Deflector_-_JNK1.mid,Main Theme (JNK Remix) ," 

",503,Deflector,amstrad,amstradcpc
https://www.vgmusic.com/music/computer/amstrad/amstradcpc/montecar.mid,montecar.mid,Main Menu ,"Multisandia

",506,Monte Carlo Casino,amstrad,amstradcpc
https://www.vgmusic.com/music/computer/apple/appleii/dueltris.mid,dueltris.mid,Ingame,"Damian Yerrick

",634,Dueltris,apple,appleii
https://www.vgmusic.com/music/computer/apple/macintosh/Ants_Afire_DNA_Lu9.mid,Ants_Afire_DNA_Lu9.mid,Level Clear (aka DNA Productions Logo),"Lu9

",843,Ants Afire,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/brcklayr.mid,brcklayr.mid,Peter Wagner,"Damian Yerrick

",846,Bricklayer,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/BubTroubHQMus1.mid,BubTroubHQMus1.mid,Level Set 1: High Quality Option,"Carl Lystad

",849,Bubble Trouble,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/FlashBack_Holocube.mid,FlashBack_Holocube.mid,Holocube Song,"Patrick Burns

",911,Flashback,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/startmac.mid,startmac.mid,Intro,"GGG3187

",912,Flashback,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/glider_pro.mid,glider_pro.mid,Title Music,"Harrymatic

",915,Glider Pro,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/lemmings-just_dig.mid,lemmings-just_dig.mid,Just Dig! ,"Blackdragon521

",918,Lemmings,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/Splash.mid,Splash.mid,Splash,"Chovii

",921,Marathon,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/munchies.mid,munchies.mid,Munchies!,"Doy_II

",924,Munchies,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/Robyn_Miller_-_Myst_Theme.mid,Robyn_Miller_-_Myst_Theme.mid,Myst Theme,"Ulrik Ruud Rostrup

",983,Myst,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/TESTDRV2.mid,TESTDRV2.mid,Title Screen,"DreamlaX

",986,Test Drive 2: The Duel,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/titanic_grand_staircase.mid,titanic_grand_staircase.mid,Grand Staircase a Deck,"NAMETYR

",989,Titanic: Adventure Out of Time,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/titanic_sinking_fast.mid,titanic_sinking_fast.mid,Sinking Fast,"NAMETYR

",990,Titanic: Adventure Out of Time,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/trog1.mid,trog1.mid,Level 1,"Boinjyboing

",993,Troggle Trouble Math,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/trog2.mid,trog2.mid,Level 2,"Boinjyboing

",994,Troggle Trouble Math,apple,macintosh
https://www.vgmusic.com/music/computer/apple/macintosh/trogthme.mid,trogthme.mid,Theme,"Boinjyboing

",995,Troggle Trouble Math,apple,macintosh
https://www.vgmusic.com/music/computer/atari/atari/3D-Galax.mid,3D-Galax.mid,Title,"Oedipus

",110,3D Galax,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/7Gates.mid,7Gates.mid,Ingame (A),"Oedipus

",113,7 Gates Of Jambala,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Jambala8.mid,Jambala8.mid,Ingame (B),"Oedipus

",144,7 Gates Of Jambala,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Jambala10.mid,Jambala10.mid,Ingame (C),"Oedipus

",145,7 Gates Of Jambala,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Jambala_Title.mid,Jambala_Title.mid,Title,"Oedipus

",146,7 Gates Of Jambala,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/9_Lives.mid,9_Lives.mid,9 Lives,"Oedipus

",149,9 Lives,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Pretale3.mid,Pretale3.mid,Highscore,"Oedipus

",152,A Prehistoric Tale,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/archipelagos-ingame.mid,archipelagos-ingame.mid,In-Game,"Lanael

",195,Archipelagos,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Astaroth_-_Title.mid,Astaroth_-_Title.mid,Title,"Oedipus

",198,Astaroth,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/blacklamp_ingame.mid,blacklamp_ingame.mid,Ingame,"Chuck Dodgers

",201,Black Lamp,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/blacklamp.mid,blacklamp.mid,Title Screen,"Chuck Dodgers

",202,Black Lamp,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Blasteroidsfanfare.mid,Blasteroidsfanfare.mid,Victory Fanfare,"Chuck Dodgers

",205,Blasteroids,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/BRAT.mid,BRAT.mid,In Game ,"DragonsLover

",208,Brat,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Forest.mid,Forest.mid,Forest,"Michael Murphy

",246,Bugdom,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/CoS-ChineeseRevolution.mid,CoS-ChineeseRevolution.mid,Chineese Revolution,"Oedipus

",249,Chambers of Shaolin,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/CoS-Intro.mid,CoS-Intro.mid,Intro,"Oedipus

",250,Chambers of Shaolin,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Cos-MegaPockOlipse.mid,Cos-MegaPockOlipse.mid,Mega Pock Olipse,"Oedipus

",251,Chambers of Shaolin,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/COS_Modu_attack.mid,COS_Modu_attack.mid,Modu Attack,"Oedipus

",252,Chambers of Shaolin,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Cos-To_Agility.mid,Cos-To_Agility.mid,Test of Agility,"Oedipus

",253,Chambers of Shaolin,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Cos-To_Balance.mid,Cos-To_Balance.mid,Test of Balance,"Oedipus

",254,Chambers of Shaolin,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Cos-To_Speed.mid,Cos-To_Speed.mid,Test of Speed,"Oedipus

",255,Chambers of Shaolin,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Chambers_of_Shaolin_-_Trapped_in_China.mid,Chambers_of_Shaolin_-_Trapped_in_China.mid,Trapped In China,"Oedipus

",256,Chambers of Shaolin,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Chronicles_of_Omega_-_Ingame.mid,Chronicles_of_Omega_-_Ingame.mid,Ingame,"Oedipus

",304,Chronicles Of Omega,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Chronicles_of_Omega_-_Title.mid,Chronicles_of_Omega_-_Title.mid,Title,"Oedipus

",305,Chronicles Of Omega,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Chubby_Gristle.mid,Chubby_Gristle.mid,Title,"Oedipus

",308,Chubby Gristle,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/crystal_castles.mid,crystal_castles.mid,Title,"Oedipus

",311,Crystal Castles,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Eliminator_ingame.mid,Eliminator_ingame.mid,Ingame,"Chuck Dodgers

",314,Eliminator,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Eliminator.mid,Eliminator.mid,Title Screen (Remix),"Chuck Dodgers

",315,Eliminator,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/EL-6.mid,EL-6.mid,Ingame (A),"Oedipus

",361,Enchanted Lands,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Enchanted-2.mid,Enchanted-2.mid,Ingame (B),"Oedipus

",362,Enchanted Lands,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/EL-Water.mid,EL-Water.mid,Water,"Oedipus

",363,Enchanted Lands,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Escape_from_the_Planet_of_the_Robot_Monsters.mid,Escape_from_the_Planet_of_the_Robot_Monsters.mid,Title,"Oedipus

",366,Escape From the Planet Of the Robot Monsters,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/FOFT.mid,FOFT.mid,Title,"Oedipus

",369,F. O. F. T.,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Fire%27n%27Brimstone.mid,Fire%27n%27Brimstone.mid,Intro (Remix),"Chuck Dodgers

",422,Fire And Brimstone,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Garfield.mid,Garfield.mid,Main Theme,"Chuck Dodgers

",425,Garfield,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Greg_Norman%27s_Ultimate_Golf.mid,Greg_Norman%27s_Ultimate_Golf.mid,Title,"Oedipus

",428,Greg Norman's Ultimate Golf,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Harlequin.mid,Harlequin.mid,Clock Tower,"Chuck Dodgers

",431,Harlequin,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/hunter_killer.mid,hunter_killer.mid,Title,"Chuck Dodgers

",487,Hunter Killer,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Hybris.mid,Hybris.mid,Intro,"Chuck Dodgers

",490,Hybris,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/I-ball.mid,I-ball.mid,I-Ball,"Oedipus

",493,I-Ball,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/KLAX_hs.mid,KLAX_hs.mid,High Score,"Oedipus

",496,Klax,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/KLAX.mid,KLAX.mid,Title,"Oedipus

",497,Klax,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/LEDStorm_title.mid,LEDStorm_title.mid,Title Screen (Arranged),"Sean Bee

",500,LED Storm,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/LeavingTeramis1.mid,LeavingTeramis1.mid,Ingame,"Oedipus

",563,Leavin' Teramis,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Leaving_Teramis_-_Ingame_1.mid,Leaving_Teramis_-_Ingame_1.mid,Ingame 2,"Oedipus

",564,Leavin' Teramis,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Lethal_1.mid,Lethal_1.mid,Level 1,"Oedipus

",567,Lethal Xcess,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Logical_-_Ingame_Remix.mid,Logical_-_Ingame_Remix.mid,Ingame (Remix),"Oedipus

",570,Logical,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/NecromancerTitle.mid,NecromancerTitle.mid,Title Screen,"Jeff Parkes

",573,Necromancer,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Necrovariations.mid,Necrovariations.mid,Title Screen (Remix),"Jeff Parkes

",574,Necromancer,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Northstar_-_Ingame.mid,Northstar_-_Ingame.mid,Ingame,"Oedipus

",637,Northstar,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Overlander.mid,Overlander.mid,Title Screen,"Chuck Dodgers

",640,Overlander,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Pacmania-ig1.mid,Pacmania-ig1.mid,Block Town,"Oedipus

",643,PacMania,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/PacMania.mid,PacMania.mid,Block Town (2),"Chuck Dodgers

",644,PacMania,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Pacmania-ig3.mid,Pacmania-ig3.mid,Jungly Steps,"Oedipus

",645,PacMania,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/PacMania3.mid,PacMania3.mid,Jungly Steps (2),"Chuck Dodgers

",646,PacMania,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Pacmania-ig2.mid,Pacmania-ig2.mid,Pacman's Park,"Oedipus

",647,PacMania,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/PacMania2.mid,PacMania2.mid,Pacman's Park (2),"Chuck Dodgers

",648,PacMania,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Phalanx.mid,Phalanx.mid,Title,"Oedipus

",706,Phalanx,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Pitfall2.mid,Pitfall2.mid,Main Themes,"Jeff Parkes

",709,Pitfall 2,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Pogoman.mid,Pogoman.mid,Main Theme,"Jeff Parkes

",712,Pogo Man,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Prehistoric_Tale_-_Gameover.mid,Prehistoric_Tale_-_Gameover.mid,Game Over,"Oedipus

",715,Prehistoric Tale,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Pretale.mid,Pretale.mid,Intro,"Oedipus

",716,Prehistoric Tale,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Puzznic.mid,Puzznic.mid,Title,"Oedipus

",719,Puzznic,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/quartz.mid,quartz.mid,Title,"oedipus

",772,Quartz,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Quick_%26_Silva_-_Level_1.mid,Quick_%26_Silva_-_Level_1.mid,Level 1,"Oedipus

",775,Quick & Silva,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Quick_%26_Silva_-_Level_2.mid,Quick_%26_Silva_-_Level_2.mid,Level 2,"Oedipus

",776,Quick & Silva,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Quick_%26_Silva_-_Level_3.mid,Quick_%26_Silva_-_Level_3.mid,Level 3,"Oedipus

",777,Quick & Silva,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/QuickSilvaLevel32.mid,QuickSilvaLevel32.mid,Level 3 (2),"Matthew Seldon

",778,Quick & Silva,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/r-typeL7.mid,r-typeL7.mid,Final Level,"Chuck Dodgers

",781,R-Type,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/r-type4.mid,r-type4.mid,Level 4,"Chuck Dodgers

",782,R-Type,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/r-type5.mid,r-type5.mid,Level 5,"Chuck Dodgers

",783,R-Type,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/r-typeL6.mid,r-typeL6.mid,Level 6,"Chuck Dodgers

",784,R-Type,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/RAINBOW.mid,RAINBOW.mid,Ingame,"oedipus

",853,Rainbow Islands,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Return_of_Medusa_-_Ingame.mid,Return_of_Medusa_-_Ingame.mid,Ingame,"Oedipus

",856,Return Of Medusa,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Rom_ig.mid,Rom_ig.mid,Ingame,"Oedipus

",859,Rings Of Medusa,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Rings_of_Medusa_-_Title.mid,Rings_of_Medusa_-_Title.mid,Title,"Oedipus

",860,Rings Of Medusa,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Roll_Out.mid,Roll_Out.mid,Ingame,"Oedipus

",863,Roll Out,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Speedball.mid,Speedball.mid,Main Theme,"Chuck Dodgers

",927,Speedball,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/StarGoose.mid,StarGoose.mid,Main Theme,"Chuck Dodgers

",930,Star Goose,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/a-StarRay.mid,a-StarRay.mid,Ingame Music,"Chuck Dodgers

",933,Star Ray,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Supercars2.mid,Supercars2.mid,Ingame (A),"Oedipus

",936,Supercars,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Supercars3.mid,Supercars3.mid,Ingame (B),"Oedipus

",937,Supercars,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Supercars4.mid,Supercars4.mid,Ingame (C),"Oedipus

",938,Supercars,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Supercars5.mid,Supercars5.mid,Ingame (D),"Oedipus

",996,Supercars,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Supercars6.mid,Supercars6.mid,Ingame (E),"Oedipus

",997,Supercars,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Supercars1.mid,Supercars1.mid,Title,"Oedipus

",998,Supercars,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/sttetris.mid,sttetris.mid,Ingame,"Oedipus

",1001,Tetris,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/torvak.mid,torvak.mid,Level 2,"Oedipus

",1004,Torvak the Warrior,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Turrican_1_-_World_5%2C_Level_2_v2.mid,Turrican_1_-_World_5%2C_Level_2_v2.mid,In-Game Music,"Oedipus

",1007,Turrican,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/oTurr1-0.mid,oTurr1-0.mid,Level 2,"oedipus

",1065,Turrican,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Turrican_1_-_Loader.mid,Turrican_1_-_Loader.mid,Loader,"Oedipus

",1066,Turrican,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Venusfin.mid,Venusfin.mid,Final Zone,"Magnus Andersson

",1069,Venus the Flytrap,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Venusint.mid,Venusint.mid,Intro (V1.2),"Magnus Andersson

",1070,Venus the Flytrap,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Venus_title.mid,Venus_title.mid,Title,"Oedipus

",1071,Venus the Flytrap,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Warp_-_Intro.mid,Warp_-_Intro.mid,Intro,"Oedipus

",1074,Warp,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Weird_Dreams.mid,Weird_Dreams.mid,Title,"Oedipus

",1077,Weird Dreams,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/WTSS_Ingame1_1.mid,WTSS_Ingame1_1.mid,Title & In-game (Arrangement),"Sean Bee

",1136,Where Time Stood Still,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Wings_of_Death_-_Intro.mid,Wings_of_Death_-_Intro.mid,Intro,"Oedipus

",1139,Wings Of Death,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/wod.mid,wod.mid,Level 1,"Oedipus

",1140,Wings Of Death,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/Wings_of_Death_-_Level_2.mid,Wings_of_Death_-_Level_2.mid,Level 2,"Oedipus

",1141,Wings Of Death,atari,atari
https://www.vgmusic.com/music/computer/atari/atari/wizball.mid,wizball.mid,Title,"Oedipus

",1144,Wizball,atari,atari
https://www.vgmusic.com/music/computer/commodore/amiga/Agony.mid,Agony.mid,Intro,"Rudy van Etten

",288,Agony,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/Aladdin-ArabianNight.mid,Aladdin-ArabianNight.mid,"Level 9 - ""Arabian Night""","Gemmz

",337,Aladdin,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_abta_title.mid,BL_abta_title.mid,Title Screen,"Blitz Lunar

",340,Alien Breed: Tower Assault,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/Apidya-interlevel.mid,Apidya-interlevel.mid,Interlevel,"Chuck Dodgers

",343,Apidya,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/Apidya.mid,Apidya.mid,Level 1-1,"Chuck Dodgers

",344,Apidya,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/Apidya2.mid,Apidya2.mid,Level 1-2,"Chuck Dodgers

",345,Apidya,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/battlesquadron_intro.mid,battlesquadron_intro.mid,Intro,"Rudy van Etten

",394,Battle Squadron,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/battlesquadron_extended.mid,battlesquadron_extended.mid,Menu,"Rudy van Etten

",395,Battle Squadron,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/bubblebobble.mid,bubblebobble.mid,Main Theme,"Rudy van Etten

",398,Bubble Bobble,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_bnb_charprofile.mid,BL_bnb_charprofile.mid,Character Profiles,"Blitz Lunar

",401,Bump 'n' Burn!,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/bnb_map.mid,bnb_map.mid,Map ,"B1itz Lunar

",402,Bump 'n' Burn!,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/DL_BnBMapRemix.mid,DL_BnBMapRemix.mid,Map (Remix),"B1itz Lunar & Daniel Lawrence

",403,Bump 'n' Burn!,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/JDC_CFTitlev11.mid,JDC_CFTitlev11.mid,Title Theme,"Joseph Collins

",465,Cannon Fodder,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_tch_mercenaries.mid,BL_tch_mercenaries.mid,Mercenaries For Hire,"Blitz Lunar

",468,"Chaos Engine, The",commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/Cybernoid_II_Amiga.mid,Cybernoid_II_Amiga.mid,Theme (XG)," 

",471,Cybernoid 2,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/DefenderII.mid,DefenderII.mid,Defender II (Arranged),"Friendly Floyd

",474,Defender II,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/B1L_dennis-boiler.mid,B1L_dennis-boiler.mid,Boiler Room,"B1itz Lunar

",537,Dennis,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/dynablaster_l3.mid,dynablaster_l3.mid,Ingame3,"Oedipus

",540,Dynablaster,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/elf2.mid,elf2.mid,Level 2,"Chuck Dodgers

",543,Elf,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/elf_swamp.mid,elf_swamp.mid,Level 3 - The Swamp,"Chuck Dodgers

",544,Elf,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/elf_mountains.mid,elf_mountains.mid,Level 6,"Chuck Dodgers

",545,Elf,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/elf.mid,elf.mid,The Forest,"Chuck Dodgers

",546,Elf,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/fa18-main_theme-v1_0.mid,fa18-main_theme-v1_0.mid,Main Theme,"Lucas Charles Amery

",603,F/A-18 Interceptor,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/fantastic_dizzy_minecart.mid,fantastic_dizzy_minecart.mid,Mine Cart Ride,"Jon King

",606,"Fantastic Adventures of Dizzy, The",commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/DizzyFW-Opening.mid,DizzyFW-Opening.mid,Title Screen,"Gemmz

",609,Fantasy World Dizzy,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/Fire_and_Forget_II_-_Stage_1.mid,Fire_and_Forget_II_-_Stage_1.mid,Stage 1,"Jean-Sebastien Briffoz

",612,Fire & Forget II,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/FireIce.mid,FireIce.mid,Level 1,"Chuck Dodgers

",676,Fire and Ice,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/level1.mid,level1.mid,Level 2," 

",677,Fire and Ice,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/fire_ice-ice.mid,fire_ice-ice.mid,World 1,"m de korte

",678,Fire and Ice,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/fire_and_ice-scot.mid,fire_and_ice-scot.mid,World 2,"m de korte

",679,Fire and Ice,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/Flimbo_level_2.mid,Flimbo_level_2.mid,In-Game Music 2 (Arrangement),"Sean Bee

",682,Flimbo's Quest,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/Gauntlet_III_Theme.mid,Gauntlet_III_Theme.mid,In-game Music,"Sam Wolff

",685,Gauntlet III,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_gd_castlemadman1.mid,BL_gd_castlemadman1.mid,Castle Madman 1,"Blitz Lunar

",688,Globdule,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_gd_castlemoody3.mid,BL_gd_castlemoody3.mid,Castle Moody 3,"Blitz Lunar

",746,Globdule,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_gd_castlenice1.mid,BL_gd_castlenice1.mid,Castle Nice 1,"Blitz Lunar

",747,Globdule,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_gd_cavenice1.mid,BL_gd_cavenice1.mid,Cave Nice 1,"Blitz Lunar

",748,Globdule,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_gd_cavenice2.mid,BL_gd_cavenice2.mid,Cave Nice 2,"Blitz Lunar

",749,Globdule,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_gd_outsidemadman1.mid,BL_gd_outsidemadman1.mid,Outside Madman 1,"Blitz Lunar

",750,Globdule,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_gd_outsidemoody1.mid,BL_gd_outsidemoody1.mid,Outside Moody 1,"Blitz Lunar

",751,Globdule,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_gd_outsidemoody2.mid,BL_gd_outsidemoody2.mid,Outside Moody 2,"Blitz Lunar

",752,Globdule,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_gd_outsidemoody3.mid,BL_gd_outsidemoody3.mid,Outside Moody 3,"Blitz Lunar

",753,Globdule,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_gd_outsidenice1.mid,BL_gd_outsidenice1.mid,Outside Nice 1,"Blitz Lunar

",754,Globdule,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/BL_gd_outsidenice2.mid,BL_gd_outsidenice2.mid,Outside Nice 2,"Blitz Lunar

",755,Globdule,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/IronLord.mid,IronLord.mid,Main Theme,"Chuck Dodgers

",814,Iron Lord,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/Fortune_Teller.mid,Fortune_Teller.mid,Fortune Teller,"Matthew Frost

",817,It Came From the Desert,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/JP2OperationRoboCod-Ingame.mid,JP2OperationRoboCod-Ingame.mid,"Ingame - ""Many Cats""","Gemmz

",820,James Pond II: Operation Robocod,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/a-JimPower.mid,a-JimPower.mid,Stage 1,"Chuck Dodgers

",823,Jim Power,commodore,amiga
https://www.vgmusic.com/music/computer/commodore/amiga/JumpinJackSon-RockRock.mid,JumpinJackSon-RockRock.mid,Rock Rock,"Mark7

",826,Jumping Jack'Son,commodore,amiga
